Tracking Number,Reference Number(s),Status,Manifest Date,Shipper Name,Shipper City,Shipper State/Province,Shipper Country,Ship To Name,Ship To City,Ship To State/Province,Ship To Country,Service,Scheduled Delivery,Images,Alternate Address Delivery Notification Failed,Alternate Delivery Address Name,Alternate Delivery Address Phone,Alternate Delivery Address Address Line 1,Alternate Delivery Address Address Line 2,Alternate Delivery Address Address Line 3,Alternate Delivery Address City,Alternate Delivery Address State,Alternate Delivery Address Postal Code,Alternate Delivery Address Country,Alternate Tracking Number,Appointment Made,Appointment Requested Date,Appointment Requested Start Time,Appointment Requested End Time,Arrival Date,Arrival Time,Bill To Name,Bill To Account Number,Bill To Address Line 1,Bill To Address Line 2,Bill To Address Line 3,Bill To Address Line 4,Bill To Address Line 5,Bill To City,Bill To State,Bill To Postal Code,Bill To Country,Bill To Email Address,Bill To Fax Number,Bond Date,Bond Number,Booking Number,Carrier,Chargeable Weight,Chargeable Weight UOM,Charges,Clinical Trials Indicator,COD Amount Collected,COD Amount Due,COD Collected Currency Type,Commercial Invoice Removal,Commodity,Container,Customer Pickup,Date Delivered,Declared Value,Delivery Location,Delivery Preference,Delivery Time,Departure Date,Departure Time,Description of Goods,Doc Indicator,Earliest Delivery Time,Exception Description,Exception Resolution,Exception Status Description,Flight/Voyage,Handling Unit,Harmonized Code,Hazardous Materials,Hold at UPS Access Point Shipments,In-bond Entry Code,Infectious Substances Category A,Insured  Value,Insured Value Currency Code,Label Delivery Method,Large Package,Liftgate on Pickup,Liftgate on Delivery,Load Type,Location Assured,Manufacture Country,Master Bill of Lading,Mode of Transportation,Number of Pieces,Number of Pieces - UOM,Original Scheduled Delivery Date,Original Scheduled Delivery Time,Package Height,Package Length,Package Width,Package Dimensional Weight,Package Reference No. 1,Package Reference No. 2,Package Reference No. 3,Package Reference No. 4,Package Reference No. 5,Package Reference No. Type 1,Package Reference No. Type 2,Package Reference No. Type 3,Package Reference No. Type 4,Package Reference No. Type 5,Package Release Code Required,Pickup By Date,Pickup Preference,Postal Service Tracking ID,Product,Product Line,Received By,Residential Address,Return Services,Return To Name,Return To Attention,Return To Address Line 1,Return To Address Line 2,Return To Address Line 3,Return To City,Return To State/Province,Return To Postal Code,Return To Country,Return To Telephone,Return To Sender Indicator,Revised Door ETA Date,Revised Door ETA Time,Saturday Delivery,Scheduled Delivery Time,Ship To Attention,Ship To Address Line 1,Ship To Address Line 2,Ship To Address Line 3,Ship-to Address Line 4,Ship-to Address Line 5,Ship To Postal Code,Ship-to Email Address,Ship-to Fax Number,Ship To Telephone,Shipment Activity Date,Shipment Activity Time,Shipment Charge Type,Shipment Reference No. 1,Shipment Reference No. 2,Shipment Reference No. Type 1,Shipment Reference No. Type 2,Shipment Type,Shipment Volume,Ship To Location,Shipper Attention,Shipper Address Line 1,Shipper Address Line 2,Shipper Address Line 3,Shipper Address Line 4,Shipper Address Line 5,Shipper Postal Code,Shipper Email Address,Shipper Fax Number,Special Instructions,UPS carbon neutral,UPS Company Principal Customer Identification Number,UPS Delivery Intercept Indicator,UPS Delivery Intercept Origin,UPS Delivery Intercept Name of Requester,UPS Delivery Intercept Request Date,UPS Delivery Intercept Request Time,UPS Delivery Intercept Status,UPS Delivery Intercept Type,New Delivery Customer Name,New Delivery Attention,New Delivery Address 1,New Delivery Address 2,New Delivery Address 3,New Delivery City,New Delivery State/Province,New Delivery Postal Code,New Delivery Country,UPS Import Control Indicator,UPS Import Control Label Type,UPS Premium Care(TM),UPS Returns Flexible Access,UPS Returns ® Exchange,Vessel,Weight
1Z30151R0346995898,1QXJZHEN|00653493|1QXJZHEN|00653493|00000320000007646554|10157983,Delivered,7/12/2017,,MEMPHIS,TN,US,,RENO,NV,US,UPS Ground,7/19/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/19/2017,No Value,NA,UPS will Deliver,9:39 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,5,,7/19/2017,By End Of Day,22,21,12,,1QXJZHEN,653493,3.2E+14,10157983,,,,,,,NO,,UPS will Pick up,,,,WOOLRIDGE,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,AMAZON.COM NVDC  LLC,ATTN: RECEIVING,,,895118909,,,,7/19/2017,9:39 AM,Third Party Billing,1QXJZHEN,653493,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,3.60 LBS
1Z30151R0346996146,1GBFJI8Y|00653492|1GBFJI8Y|00653492|00000320000007646523|10157982,Delivered,7/12/2017,,MEMPHIS,TN,US,,CHARLESTON,TN,US,UPS Ground,7/13/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/13/2017,No Value,NA,UPS will Deliver,1:32 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,2,,7/13/2017,By End Of Day,14,27,8,,1GBFJI8Y,653492,3.2E+14,10157982,,,,,,,NO,,UPS will Pick up,,,,C JOHNSON,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,AMAZON.COM DEDC  LLC,ATTN: RECEIVING,,,373101400,,,,7/13/2017,1:32 PM,Third Party Billing,1GBFJI8Y,653492,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,8.40 LBS
1Z30151R0347031515,34EIBUYN|00653496|34EIBUYN|00653496|00000320000007647698|10157986,Delivered,7/12/2017,,MEMPHIS,TN,US,,PETERSBURG,VA,US,UPS Ground,7/14/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/14/2017,No Value,NA,UPS will Deliver,12:00 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,13,,7/14/2017,By End Of Day,10,24,18,,34EIBUYN,653496,3.2E+14,10157986,,,,,,,NO,,UPS will Pick up,,,,SOF,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,AMAZON.COM KYDC  LLC,RIC1,,,238036917,,,,7/14/2017,12:00 PM,Third Party Billing,34EIBUYN,653496,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,10.10 LBS
1Z30151R0347052663,5QYZHNGU|00653501|5QYZHNGU|00653501|00000320000007647971|10157995,Delivered,7/12/2017,,MEMPHIS,TN,US,,PLAINFIELD,IN,US,UPS Ground,7/14/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/14/2017,No Value,NA,UPS will Deliver,5:07 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,9,,7/14/2017,By End Of Day,21,39,5,,5QYZHNGU,653501,3.2E+14,10157995,,,,,,,NO,,UPS will Pick up,,,,C ADAMS,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,AMAZON.COM INDC  LLC,IND2,,,461687442,,,,7/14/2017,5:07 PM,Third Party Billing,5QYZHNGU,653501,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,9.00 LBS
1Z30151R0347055740,6K3M69TW|00653504|6K3M69TW|00653504|00000320000007648336|10157990,Delivered,7/12/2017,,MEMPHIS,TN,US,,EDWARDSVILLE,IL,US,UPS Ground,7/13/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/13/2017,No Value,NA,UPS will Deliver,10:04 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,3,,7/13/2017,By End Of Day,7,26,26,,6K3M69TW,653504,3.2E+14,10157990,,,,,,,NO,,UPS will Pick up,,,,BARDMASS,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,STL4,,,,620252815,,,,7/13/2017,10:04 AM,Third Party Billing,6K3M69TW,653504,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,13.60 LBS
1Z30151R0347056294,5QYZHNGU|00653501|5QYZHNGU|00653501|00000320000007648008|10157995,Delivered,7/12/2017,,MEMPHIS,TN,US,,PLAINFIELD,IN,US,UPS Ground,7/14/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/14/2017,No Value,NA,UPS will Deliver,5:07 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,9,,7/14/2017,By End Of Day,20,15,11,,5QYZHNGU,653501,3.2E+14,10157995,,,,,,,NO,,UPS will Pick up,,,,C ADAMS,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,AMAZON.COM INDC  LLC,IND2,,,461687442,,,,7/14/2017,5:07 PM,Third Party Billing,5QYZHNGU,653501,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,9.90 LBS
1Z30151R0347089982,64J8M31C|00653503|64J8M31C|00653503|00000320000007648251|10157996,Delivered,7/12/2017,,MEMPHIS,TN,US,,REDLANDS,CA,US,UPS Ground,7/18/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/18/2017,No Value,DOCK,UPS will Deliver,10:00 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,10,,7/18/2017,By End Of Day,2,33,17,,64J8M31C,653503,3.2E+14,10157996,,,,,,,NO,,UPS will Pick up,,,,AMAZON,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,LGB4,,,,923741501,,,,7/18/2017,10:00 AM,Third Party Billing,64J8M31C,653503,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,6.00 LBS
1Z30151R0347112571,7T7L47XH|00653507|7T7L47XH|00653507|00000320000007648404|10157997,Delivered,7/12/2017,,MEMPHIS,TN,US,,CARLISLE,PA,US,UPS Ground,7/14/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/14/2017,No Value,NA,UPS will Deliver,12:13 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,6,,7/14/2017,By End Of Day,,,,,7T7L47XH,653507,3.2E+14,10157997,,,,,,,NO,,UPS will Pick up,,,,SOF,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,AMAZON.COM DEDC  INC,ATTN: RECEIVING,,,170157788,,,,7/14/2017,12:13 PM,Third Party Billing,7T7L47XH,653507,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,6.00 LBS
1Z30151R0347128804,7T7L47XH|00653507|7T7L47XH|00653507|00000320000007648435|10157997,Delivered,7/12/2017,,MEMPHIS,TN,US,,CARLISLE,PA,US,UPS Ground,7/14/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/14/2017,No Value,NA,UPS will Deliver,12:13 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,6,,7/14/2017,By End Of Day,2,33,17,,7T7L47XH,653507,3.2E+14,10157997,,,,,,,NO,,UPS will Pick up,,,,SOF,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,AMAZON.COM DEDC  INC,ATTN: RECEIVING,,,170157788,,,,7/14/2017,12:13 PM,Third Party Billing,7T7L47XH,653507,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,6.00 LBS
1Z30151R0347187910,55IUMFRJ|00653499|55IUMFRJ|00653499|00000320000007647933|10157988,Delivered,7/12/2017,,MEMPHIS,TN,US,,GOODYEAR,AZ,US,UPS Ground,7/18/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/18/2017,No Value,NA,UPS will Deliver,4:08 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,10,,7/18/2017,By End Of Day,18,20,14,,55IUMFRJ,653499,3.2E+14,10157988,,,,,,,NO,,UPS will Pick up,,,,AMAZON,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,AMAZON.COM AZDC  LLC,PHX5,,,853383620,,,,7/18/2017,4:08 PM,Third Party Billing,55IUMFRJ,653499,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,1.80 LBS
1Z30151R0347280792,1YCP7BXS|00653494|1YCP7BXS|00653494|00000320000007646639|10157984,Delivered,7/12/2017,,MEMPHIS,TN,US,,TRACY,CA,US,UPS Ground,7/18/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/18/2017,No Value,NA,UPS will Deliver,10:27 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,12,,7/18/2017,By End Of Day,,,,,1YCP7BXS,653494,3.2E+14,10157984,,,,,,,NO,,UPS will Pick up,,,,BULK,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,GOLDEN STATE FC LLC,,,,95391,,,,7/18/2017,10:27 AM,Third Party Billing,1YCP7BXS,653494,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,5.50 LBS
1Z30151R0347370640,5YTKHMDD|00653502|5YTKHMDD|00653502|00000320000007648060|10157989,Delivered,7/12/2017,,MEMPHIS,TN,US,,CARLISLE,PA,US,UPS Ground,7/14/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/14/2017,No Value,NA,UPS will Deliver,12:03 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,5,,7/14/2017,By End Of Day,,,,,5YTKHMDD,653502,3.2E+14,10157989,,,,,,,NO,,UPS will Pick up,,,,SOF,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,AMAZON.COM.DEDC LLC,MDT1,,,17015,,,,7/14/2017,12:03 PM,Third Party Billing,5YTKHMDD,653502,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,6.00 LBS
1Z30151R0347373316,1QXJZHEN|00653493|1QXJZHEN|00653493|00000320000007646578|10157983,Delivered,7/12/2017,,MEMPHIS,TN,US,,RENO,NV,US,UPS Ground,7/19/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/19/2017,No Value,NA,UPS will Deliver,9:39 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,5,,7/19/2017,By End Of Day,10,24,18,,1QXJZHEN,653493,3.2E+14,10157983,,,,,,,NO,,UPS will Pick up,,,,WOOLRIDGE,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,AMAZON.COM NVDC  LLC,ATTN: RECEIVING,,,895118909,,,,7/19/2017,9:39 AM,Third Party Billing,1QXJZHEN,653493,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,16.60 LBS
1Z30151R0347373923,55IUMFRJ|00653499|55IUMFRJ|00653499|00000320000007647940|10157988,Delivered,7/12/2017,,MEMPHIS,TN,US,,GOODYEAR,AZ,US,UPS Ground,7/18/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/18/2017,No Value,NA,UPS will Deliver,4:08 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,10,,7/18/2017,By End Of Day,10,24,18,,55IUMFRJ,653499,3.2E+14,10157988,,,,,,,NO,,UPS will Pick up,,,,AMAZON,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,AMAZON.COM AZDC  LLC,PHX5,,,853383620,,,,7/18/2017,4:08 PM,Third Party Billing,55IUMFRJ,653499,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,18.20 LBS
1Z30151R0347379963,EMAIL 5-31-17|00649093,Delivered,7/12/2017,,MEMPHIS,TN,US,,KIHEI,HI,US,UPS Ground,7/19/2017,,,,,,,,,,,,,,,--,--,,--,,30151R,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/19/2017,No Value,RECEIVER,UPS will Deliver,3:04 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,5,,7/19/2017,By End Of Day,,,,,,,,,,,,,,,NO,,UPS will Pick up,,,,WHITE,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,TAKE HOME TREASURES,,TIM WHITE,,,,96753,,,,7/19/2017,3:04 PM,Prepaid,EMAIL 5-31-17,649093,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,39.00 LBS
1Z30151R0347385876,55IUMFRJ|00653499|55IUMFRJ|00653499|00000320000007647896|10157988,Delivered,7/12/2017,,MEMPHIS,TN,US,,GOODYEAR,AZ,US,UPS Ground,7/18/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/18/2017,No Value,NA,UPS will Deliver,4:08 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,10,,7/18/2017,By End Of Day,16,22,12,,55IUMFRJ,653499,3.2E+14,10157988,,,,,,,NO,,UPS will Pick up,,,,AMAZON,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,AMAZON.COM AZDC  LLC,PHX5,,,853383620,,,,7/18/2017,4:08 PM,Third Party Billing,55IUMFRJ,653499,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,13.20 LBS
1Z30151R0347452758,7T7L47XH|00653507|7T7L47XH|00653507|00000320000007648381|10157997,Delivered,7/12/2017,,MEMPHIS,TN,US,,CARLISLE,PA,US,UPS Ground,7/14/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/14/2017,No Value,NA,UPS will Deliver,12:13 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,6,,7/14/2017,By End Of Day,15,21,11,,7T7L47XH,653507,3.2E+14,10157997,,,,,,,NO,,UPS will Pick up,,,,SOF,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,AMAZON.COM DEDC  INC,ATTN: RECEIVING,,,170157788,,,,7/14/2017,12:13 PM,Third Party Billing,7T7L47XH,653507,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,14.30 LBS
1Z30151R0347538068,5YTKHMDD|00653502|5YTKHMDD|00653502|00000320000007648084|10157989,Delivered,7/12/2017,,MEMPHIS,TN,US,,CARLISLE,PA,US,UPS Ground,7/14/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/14/2017,No Value,NA,UPS will Deliver,12:03 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,5,,7/14/2017,By End Of Day,,,,,5YTKHMDD,653502,3.2E+14,10157989,,,,,,,NO,,UPS will Pick up,,,,SOF,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,AMAZON.COM.DEDC LLC,MDT1,,,17015,,,,7/14/2017,12:03 PM,Third Party Billing,5YTKHMDD,653502,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,6.00 LBS
1Z30151R0347554602,34EIBUYN|00653496|34EIBUYN|00653496|00000320000007647582|10157986,Delivered,7/12/2017,,MEMPHIS,TN,US,,PETERSBURG,VA,US,UPS Ground,7/14/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/14/2017,No Value,NA,UPS will Deliver,12:00 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,13,,7/14/2017,By End Of Day,,,,,34EIBUYN,653496,3.2E+14,10157986,,,,,,,NO,,UPS will Pick up,,,,SOF,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,AMAZON.COM KYDC  LLC,RIC1,,,238036917,,,,7/14/2017,12:00 PM,Third Party Billing,34EIBUYN,653496,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,6.00 LBS
1Z30151R0347583563,7T7L47XH|00653507|7T7L47XH|00653507|00000320000007648398|10157997,Delivered,7/12/2017,,MEMPHIS,TN,US,,CARLISLE,PA,US,UPS Ground,7/14/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/14/2017,No Value,NA,UPS will Deliver,12:13 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,6,,7/14/2017,By End Of Day,7,22,18,,7T7L47XH,653507,3.2E+14,10157997,,,,,,,NO,,UPS will Pick up,,,,SOF,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,AMAZON.COM DEDC  INC,ATTN: RECEIVING,,,170157788,,,,7/14/2017,12:13 PM,Third Party Billing,7T7L47XH,653507,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,7.70 LBS
1Z30151R0347730993,3GUY9CJD|00653497|3GUY9CJD|00653497|00000320000007647780|10157993,Delivered,7/12/2017,,MEMPHIS,TN,US,,FALL RIVER,MA,US,UPS Ground,7/17/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/17/2017,No Value,DOCK,UPS will Deliver,3:00 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,8,,7/17/2017,By End Of Day,24,43,4,,3GUY9CJD,653497,3.2E+14,10157993,,,,,,,NO,,UPS will Pick up,,,,LEWIS,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,BOS7,,,,2722,,,,7/17/2017,3:00 PM,Third Party Billing,3GUY9CJD,653497,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,11.40 LBS
1Z30151R0347751729,5QYZHNGU|00653501|5QYZHNGU|00653501|00000320000007648039|10157995,Delivered,7/12/2017,,MEMPHIS,TN,US,,PLAINFIELD,IN,US,UPS Ground,7/14/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/14/2017,No Value,NA,UPS will Deliver,5:07 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,9,,7/14/2017,By End Of Day,22,17,15,,5QYZHNGU,653501,3.2E+14,10157995,,,,,,,NO,,UPS will Pick up,,,,C ADAMS,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,AMAZON.COM INDC  LLC,IND2,,,461687442,,,,7/14/2017,5:07 PM,Third Party Billing,5QYZHNGU,653501,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,9.60 LBS
1Z30151R0347760844,1YCP7BXS|00653494|1YCP7BXS|00653494|00000320000007646684|10157984,Delivered,7/12/2017,,MEMPHIS,TN,US,,TRACY,CA,US,UPS Ground,7/18/2017,,,,,,,,,,,,,,,--,--,,--,,1422X3,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/18/2017,No Value,NA,UPS will Deliver,10:27 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,12,,7/18/2017,By End Of Day,,,,,1YCP7BXS,653494,3.2E+14,10157984,,,,,,,NO,,UPS will Pick up,,,,BULK,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,AMAZON LLC,,GOLDEN STATE FC LLC,,,,95391,,,,7/18/2017,10:27 AM,Third Party Billing,1YCP7BXS,653494,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,6.00 LBS
1Z30151R0347801157,EMAIL 5-31-17|00649093,Delivered,7/12/2017,,MEMPHIS,TN,US,,KIHEI,HI,US,UPS Ground,7/19/2017,,,,,,,,,,,,,,,--,--,,--,,30151R,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/19/2017,No Value,RECEIVER,UPS will Deliver,3:04 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,5,,7/19/2017,By End Of Day,,,,,,,,,,,,,,,NO,,UPS will Pick up,,,,WHITE,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,TAKE HOME TREASURES,,TIM WHITE,,,,96753,,,,7/19/2017,3:04 PM,Prepaid,EMAIL 5-31-17,649093,,,,,30151R,,6005 FREEPORT AVE,,,,,38141-8389,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,32.00 LBS
